,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
progressive,0.0,0.009531859968462505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohartchin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04161113203191562,0.0,0.0,0.0
prohibit,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibition,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibitive,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
project,0.0019529476100540548,0.24637283091980403,0.0,0.0,0.0,0.0,0.0,0.0,0.001978545623409257,0.005136643412787789,0.00484868759659777,0.0,0.004241232983516449,0.0,0.0,0.0,0.0
projecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
projection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prokofyevitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020175094318504543,0.0,0.0,0.0
prokofyevna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
prolong,0.0,0.0,0.0,0.0049274228434393755,0.0,0.0010667383189448168,0.0,0.0,0.0,0.0,0.0,0.0,0.004577464331434187,0.0016553302652705464,0.0011857932748509392,0.0,0.0
prolonged,0.0,0.0,0.0,0.006554893181719097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
prominent,0.0022908882756713426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023209158034831552,0.0,0.0056877109812133895,0.0,0.0,0.002698711082457406,0.0,0.0,0.0
prominently,0.0,0.009531859968462505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promise,0.0022453225079053438,0.0049986563877269736,0.005416824949435784,0.002624491285809542,0.010254071317829693,0.012499881022555722,0.0022308914526801573,0.029750897676143834,0.005686881970473665,0.008858471940394434,0.0,0.00944862617162715,0.00731427906473367,0.004849228484963569,0.006315886043272021,0.007150192205921846,0.0
promising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
promote,0.0,0.012484575144459421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073749323835953055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promotion,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006614968691991494,0.0,0.0,0.0,0.005925451485983148,0.0,0.0,0.0
prompt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920499355483208,0.0,0.013229937383982988,0.0,0.0,0.0,0.001975150495327716,0.0,0.0,0.0
promptitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
promptly,0.0,0.0,0.0,0.0,0.0,0.000920507644505882,0.003614287041299458,0.0,0.0018426735901102872,0.0,0.009031430435807489,0.003401734025717995,0.0,0.003571035502105911,0.0010232423031204712,0.0,0.0
prone,0.0,0.0,0.0,0.016066510610642713,0.0,0.0,0.0,0.0,0.0,0.006025495056846032,0.0,0.0,0.0,0.002698711082457406,0.002577623345611268,0.0,0.0
pronounce,0.0,0.0,0.0,0.0,0.0,0.0,0.0041884480869133975,0.0,0.0021353983745929636,0.011087720055330597,0.0,0.0,0.0,0.003310660530541093,0.0,0.0019177605199659502,0.0
pronouncing,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551174469070008,0.0
pronunciamento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
proof,0.0,0.0,0.010169965943144371,0.0,0.0,0.0010667383189448168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248299539790582,0.0023715865497018784,0.0019177605199659502,0.0
proofread,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prop,0.0,0.0,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0,0.0,0.0,0.0021423051542901667,0.0,0.0017991407216382705,0.001288811672805634,0.0,0.0
propensity,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proper,0.0,0.007571649147902823,0.0,0.007950827449019525,0.007766109963750191,0.006885102071952307,0.0,0.0,0.0,0.0044727513633391015,0.0,0.0015902424961170415,0.0,0.0046742851232468175,0.0038267621911525517,0.0,0.0
properly,0.0,0.0026994558586830785,0.0,0.0,0.0,0.0027615229335176458,0.007228574082598916,0.0028352760799811288,0.0036853471802205744,0.0,0.0,0.0017008670128589975,0.0,0.002142621301263546,0.0,0.0,0.0
property,0.003189432137304891,0.00946731127798881,0.0,0.0074560663972023655,0.0,0.0032283292857979563,0.0031689331349796655,0.0,0.0,0.0,0.0,0.0,0.0069265169786354155,0.0025048088543058386,0.0008971579740123652,0.0014509562326113147,0.0
prophecy,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prophet,0.0,0.003128287985379054,0.0,0.0,0.0,0.0010667383189448168,0.0,0.0,0.027760178869708527,0.0,0.0,0.0,0.0,0.0,0.0,0.0019177605199659502,0.006761063394747488
prophetic,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propitiate,0.0,0.0,0.0,0.00750690230064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion,0.0015947160686524454,0.0023668278194972025,0.0,0.0037280331986011828,0.0,0.0024212469643484676,0.0,0.0024859122183713213,0.0016156186074676013,0.004194422700916025,0.003959286968254234,0.0,0.0,0.0,0.0,0.0014509562326113147,0.0
proportionate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
propos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008826603764345738,0.0,0.0,0.0
proposal,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propose,0.004234796477463686,0.002095050922604966,0.0,0.0,0.006446572811332519,0.0028576283382204153,0.0,0.0,0.0028602023571548184,0.0037127876717352897,0.0,0.001320044924260029,0.006131162422119841,0.0016628909561777917,0.0055589770324036905,0.0012843465708618918,0.0
proposition,0.0021077710328401265,0.003128287985379054,0.0,0.0049274228434393755,0.0,0.004266953275779267,0.0041884480869133975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
proprietary,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proprietor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006089347451808452,0.0,0.001577446973644208,0.0,0.0
propriety,0.0022908882756713426,0.0,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0,0.012050990113692064,0.0,0.0,0.0,0.003598281443276541,0.0,0.0,0.0
prosaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
proscenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
prose,0.005030011335980934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.002288283927625523,0.0
prosecute,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect,0.0,0.0023668278194972025,0.0,0.0037280331986011828,0.0,0.004035411607247445,0.0031689331349796655,0.007457736655113964,0.0,0.004194422700916025,0.0,0.0,0.013853033957270831,0.0006262022135764597,0.0008971579740123652,0.0,0.0
prosper,0.0,0.0,0.015493888623290996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosperity,0.0,0.003400064882271289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006025495056846032,0.0,0.0021423051542901667,0.0,0.003598281443276541,0.0,0.0,0.0
prosperous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
prostrate,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.002288283927625523,0.0
protect,0.0,0.01889619101078155,0.008775846174054188,0.0,0.0,0.000920507644505882,0.0,0.0056705521599622576,0.0,0.0,0.0,0.00680346805143599,0.0,0.0014284142008423643,0.0010232423031204712,0.0,0.0
protection,0.0018188334609715695,0.0026994558586830785,0.0,0.0,0.0,0.000920507644505882,0.0,0.0,0.0018426735901102872,0.004783896336061486,0.0,0.011906069090012983,0.0,0.0014284142008423643,0.0,0.0,0.0
protectress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
protege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
protest,0.0,0.005398911717366157,0.0,0.0,0.0,0.001841015289011764,0.0,0.0,0.0018426735901102872,0.0,0.0,0.0017008670128589975,0.007899952283904312,0.007142071004211822,0.00818593842496377,0.0,0.0
protestation,0.0,0.0,0.0,0.006554893181719097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
protoplasmic,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prototype,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protract,0.0,0.0041615250481531404,0.0,0.0,0.0,0.0028381391066690585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protracted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
protrude,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551174469070008,0.0
protégé,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proud,0.0012567754030351572,0.0018652668304000777,0.0,0.005876030871952753,0.0,0.002544205152906864,0.009989583214699557,0.0,0.003819745282181108,0.0033055710568577813,0.006240527167277227,0.0011752630856335913,0.002729349863142183,0.00394801584968832,0.004949271331603613,0.0011434801090123587,0.0
prouder,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proudly,0.0015947160686524454,0.004733655638994405,0.0,0.0,0.0,0.0,0.0,0.0024859122183713213,0.0032312372149352025,0.0,0.003959286968254234,0.0029825709876683724,0.0,0.001878606640729379,0.006280105818086557,0.0014509562326113147,0.0
prove,0.00561330626976336,0.0033324375918179824,0.010833649898871568,0.002624491285809542,0.0,0.0005681764101161692,0.004461782905360315,0.0035001056089580982,0.002274752788189466,0.002952823980131478,0.0,0.004199389409612067,0.0048761860431557795,0.0035267116254280506,0.005052708834617617,0.0010214560294174067,0.007202285058992412
proverb,0.0,0.003400064882271289,0.0,0.0,0.0,0.0011594135558392017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008995703608191352,0.001288811672805634,0.0,0.0
proverbial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
provide,0.0,0.04190101845209933,0.0,0.0,0.012893145622665038,0.007144070845551038,0.0,0.008801844635610512,0.0,0.0037127876717352897,0.0,0.003960134772780087,0.0030655812110599204,0.002217187941570389,0.0055589770324036905,0.005137386283447567,0.004527962952630797
providence,0.0,0.0037326929214571655,0.0,0.0,0.0,0.0,0.004997682629918759,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.0,0.0
provident,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
province,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003950300990655432,0.0,0.002288283927625523,0.0
provincetown,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provincial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
provision,0.0018188334609715695,0.008098367576049235,0.0,0.004251961624089265,0.0,0.001841015289011764,0.0,0.0028352760799811288,0.0,0.0,0.0,0.0,0.0,0.0,0.003069726909361413,0.0016548699785214648,0.0
provocation,0.0028039432398590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001101033279877949,0.0,0.0,0.0
provocative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
provoke,0.0,0.0,0.012134867398672592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005461859262326422,0.00493787623831929,0.0,0.0,0.0
provoking,0.002515005667990467,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002288283927625523,0.0
prowl,0.0,0.0,0.0,0.00750690230064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proximity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
proxy,0.0032111778750093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prudent,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prudently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032532679821413958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pry,0.0,0.0,0.0,0.0,0.0,0.0028381391066690585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
prynne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psalm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007840998710966416,0.0,0.0,0.0,0.0,0.0,0.001975150495327716,0.0014148960019137401,0.0,0.0
psalms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008741815419813575,0.005681391141217035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pskov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
psychology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
public,0.004496969811151733,0.008899016329986933,0.0,0.0035042502922892223,0.0,0.003793177675968697,0.0,0.0,0.0015186377577245142,0.01182793139920366,0.0,0.0,0.0032553692327681994,0.005886131300496007,0.0025299126310157852,0.0013638595826171449,0.0
publication,0.0,0.009531859968462505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
publicity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
publicly,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0014148960019137401,0.0,0.0
publish,0.0,0.0,0.0,0.0049274228434393755,0.0,0.0,0.0,0.0,0.006406195123778891,0.0,0.0,0.0,0.0,0.0016553302652705464,0.01304372602336033,0.0,0.013522126789494975
publisher,0.0,0.003400064882271289,0.0,0.0,0.0,0.0,0.0,0.0,0.02320915803483155,0.0,0.0,0.0,0.0,0.0,0.002577623345611268,0.0,0.007348445642706832
publishers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.008994163836864176
publisheth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065065359642827916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
publishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065065359642827916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003613099401414018,0.0,0.0
pudden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
pudding,0.0,0.0,0.0,0.0074560663972023655,0.0,0.0056495762501464234,0.009506799404938997,0.004971824436742643,0.0,0.00838884540183205,0.023755721809525406,0.0,0.0069265169786354155,0.0,0.022428949350309133,0.015960518558724462,0.0
puddle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
puff,0.0021077710328401265,0.0,0.0,0.0,0.0,0.00320021495683445,0.0,0.0,0.0021353983745929636,0.0,0.0,0.0,0.0,0.0008276651326352732,0.0023715865497018784,0.0,0.0
puffing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
pug,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pull,0.0044906450158106875,0.0016662187959089912,0.005416824949435784,0.0,0.010254071317829693,0.008522646151742537,0.004461782905360315,0.0017500528044790491,0.004549505576378932,0.002952823980131478,0.0,0.008398778819224134,0.0024380930215778898,0.012343490688998175,0.012631772086544042,0.00306436808825222,0.003601142529496206
pullin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972563243822058,0.0,0.0,0.0,0.0,0.0,0.0
pulling,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551174469070008,0.0
pulp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
pulpit,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pulpiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
pulpy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.002551174469070008,0.0
pulse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920499355483208,0.0,0.0,0.0,0.0,0.0,0.000987575247663858,0.0,0.006864851782876568,0.0
pummeling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006973742382700688,0.0,0.0,0.0,0.0
pump,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pumpkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
pun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002521886789813068,0.0,0.0,0.0
punch,0.0,0.0,0.0,0.0,0.0,0.0010667383189448168,0.0,0.0,0.0,0.005543860027665298,0.0,0.0,0.004577464331434187,0.003310660530541093,0.0,0.0038355210399319004,0.0
puncher,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punctiliously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008446041047921503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punctuality,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punctually,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.0,0.006614968691991494,0.0,0.0,0.0,0.003950300990655432,0.0,0.0,0.0
puncture,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577446973644208,0.0,0.0
pungency,0.0,0.0,0.0,0.00750690230064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pungent,0.0,0.0,0.0,0.006554893181719097,0.0,0.0,0.0,0.0,0.0,0.0073749323835953055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punish,0.0,0.005398911717366157,0.008775846174054188,0.004251961624089265,0.0,0.000920507644505882,0.0,0.0,0.0,0.0,0.0,0.005102601038576992,0.0,0.0028568284016847285,0.0010232423031204712,0.0,0.0
punishment,0.0,0.002523883049300941,0.008205064487616149,0.003975413724509763,0.0,0.002581913276982115,0.0,0.0,0.0,0.0,0.0,0.0015902424961170415,0.011079208201625853,0.002003265052820065,0.0,0.003094474224612754,0.0
punitive,0.0,0.004765929984231252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puny,0.0,0.0041615250481531404,0.0,0.0,0.0,0.004257208660003588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007226198802828036,0.0,0.0
pupil,0.0,0.0,0.0,0.0,0.0,0.0010667383189448168,0.012565344260740192,0.0,0.0,0.0,0.0052330759979358175,0.0019710645847160102,0.0,0.0,0.0035573798245528174,0.0,0.0
puppet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
puppy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005136643412787789,0.00969737519319554,0.0018262827460895723,0.004241232983516449,0.00920244154144459,0.001098692460450928,0.0,0.0
purchase,0.0,0.011594015572696658,0.0,0.0,0.0,0.0009883825226164288,0.0,0.0,0.0,0.0,0.0,0.0,0.008482465967032898,0.0015337402569074318,0.004394769841803712,0.001776894058116417,0.0
purchaser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
purchasing,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pure,0.0014989899370505778,0.0,0.0,0.0,0.0,0.0015172710703874788,0.0,0.0,0.013667739819520628,0.003942643799734554,0.0,0.008410607978946015,0.016276846163840997,0.0070633575605952076,0.0025299126310157852,0.0013638595826171449,0.019233144083646247
purely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
purer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
purification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
purify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260943394906534,0.0,0.0,0.0
puritan,0.0,0.0,0.0,0.0,0.0,0.0048755103398559225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
puritans,0.0,0.0,0.0,0.0,0.0,0.0014190695533345293,0.0,0.0,0.0,0.0073749323835953055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purity,0.0,0.0,0.0,0.0,0.0,0.0012728388788955949,0.0,0.0,0.005095941572251683,0.006614968691991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purlieus,0.0,0.0,0.0,0.0,0.0,0.0016251701132853076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purloin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806549700707009,0.0,0.0
purple,0.0,0.0,0.0,0.0,0.0,0.0008606377589940383,0.0,0.0,0.005168477889180256,0.0,0.004222012765008732,0.0015902424961170415,0.0036930694005419514,0.0006677550176066883,0.0038267621911525517,0.0,0.005454783375765389
purpose,0.009499851468016837,0.010574537300514542,0.005729581414998349,0.013880120398357851,0.0,0.00781276289948324,0.0047193971839486065,0.003702194594585641,0.0012030461959347232,0.012493256146359313,0.0,0.0033313902157056526,0.012894317792127363,0.009325841970957495,0.0013361104938991281,0.0129651938994209,0.0
purposely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02143603771341108,0.0,0.0,0.0
